start_id,end_id
10.1145/3589132.3625601,10.3233/ATDE221245
10.1145/3589132.3625601,10.1016/j.csbj.2024.03.015
10.1145/3589132.3625601,10.1109/ICECA58529.2023.10395674
10.1145/3589132.3625601,10.1145/3577163.3595091
10.1145/3589132.3625601,10.1021/acs.jcim.3c01812
10.1145/3589132.3625601,10.1109/JIOT.2024.3373783
10.1145/3589132.3625601,10.1007/s40031-024-01006-1
10.1145/3589132.3625601,10.1109/TMM.2023.3312851
10.1145/3589132.3625601,10.1016/j.patcog.2023.110166
10.1145/3589132.3625601,10.1109/CINTI59972.2023.10381957
10.1145/3589132.3625601,10.1109/HPEC58863.2023.10363590
10.1145/3589132.3625601,10.1109/ACIIS59385.2023.10367332
10.1145/3589132.3625601,10.1109/ICRAMET60171.2023.10366632
10.1145/3589132.3625601,10.1109/ICOIACT59844.2023.10455894
10.1145/3589132.3625601,10.1109/TIFS.2023.3326364
10.1145/3597465.3605224,10.1016/j.jnlest.2024.100234
10.1145/3597465.3605224,10.1109/IEMENTech60402.2023.10423485
10.1145/3597465.3605224,10.1007/s00521-023-09296-0
10.1145/3597465.3605224,10.1109/ICICIS58388.2023.10391183
10.1145/3597465.3605224,10.1109/NKCon59507.2023.10396396
10.1145/3597465.3605224,10.1016/j.bspc.2023.105791
10.1145/3597465.3605224,10.1109/IEMENTech60402.2023.10423464
10.1145/3597465.3605224,10.1109/SIoT60039.2023.10389856
10.1145/3597465.3605224,10.1109/IMCOM60618.2024.10418292
10.1145/3597465.3605224,10.1145/3595360.3595858
10.1145/3597465.3605224,10.1145/3594315.3594407
10.1145/3597465.3605224,10.1109/TPAMI.2023.3334760
10.1145/3597465.3605224,10.1016/j.engappai.2023.107500
10.1145/3597465.3605224,10.1145/3572848.3577433
10.1145/3597465.3605224,10.1109/COMNETSAT59769.2023.10420796
10.1145/3597465.3605224,10.1145/3584372.3588666
10.1145/3597465.3605224,10.1038/s41524-023-01193-3
10.1145/3597465.3605224,10.30420/456164024
10.1145/3597465.3605224,10.1145/3614008.3614044
10.1145/3597465.3605224,10.1109/CISCT57197.2023.10351356
10.1145/3597465.3605224,10.1016/j.cviu.2024.103927
10.1145/3597465.3605224,10.13052/jcsm2245-1439.1311
10.1145/3597465.3605224,10.1109/ACCESS.2024.3357689
10.1145/3597465.3605224,10.2478/amns.2023.2.00315
10.1109/IMCOM60618.2024.10418292,10.1109/MODELS-C59198.2023.00009
10.1109/IMCOM60618.2024.10418292,10.1109/ICEDCS60513.2023.00105
10.1109/IMCOM60618.2024.10418292,10.1109/CIPAE60493.2023.00019
10.1109/IMCOM60618.2024.10418292,10.1109/ICEBE59045.2023.00043
10.1109/IMCOM60618.2024.10418292,10.1109/TNET.2024.3352029
10.1109/IMCOM60618.2024.10418292,10.4230/LIPIcs.ICDT.2023.22
10.1109/IMCOM60618.2024.10418292,10.48786/edbt.2023.74
10.1109/IMCOM60618.2024.10418292,10.1145/3596225.3596230
10.1109/IMCOM60618.2024.10418292,10.1109/TLA.2024.10431420
10.1109/IMCOM60618.2024.10418292,10.1145/3576915.3624394
10.1109/IMCOM60618.2024.10418292,10.4230/LIPIcs.ICDT.2023.7
10.1109/IMCOM60618.2024.10418292,10.4230/LIPIcs.ICDT.2023.10
10.1109/IMCOM60618.2024.10418292,10.48786/edbt.2023.53
10.1109/IMCOM60618.2024.10418292,10.1145/3633053.3633059
10.1109/IMCOM60618.2024.10418292,10.1145/3594441.3594448
10.1109/ICEIC61013.2024.10457244,10.1145/3583788.3583819
10.1109/ICEIC61013.2024.10457244,10.1109/TIFS.2023.3324326
10.1109/ICEIC61013.2024.10457244,10.1145/3615890.3628537
10.1109/ICEIC61013.2024.10457244,10.1145/3615522.3615555
10.1109/ICEIC61013.2024.10457244,10.1016/j.compbiomed.2024.108195
10.1109/ICEIC61013.2024.10457244,10.1109/TIFS.2023.3280742
10.1109/ICEIC61013.2024.10457244,10.1109/IISEC59749.2023.10391023
10.1109/ICEIC61013.2024.10457244,10.1016/j.cmpb.2024.108117
10.1109/ICEIC61013.2024.10457244,10.1145/3614321.3614381
10.1109/ICEIC61013.2024.10457244,10.1109/MIC.2023.3333199
10.1109/ICEIC61013.2024.10457244,10.1109/ICNGN59831.2023.10396786
10.1109/ICEIC61013.2024.10457244,10.1007/s11042-023-16751-6
10.1109/ICEIC61013.2024.10457244,10.1109/SITA60746.2023.10373743
10.1109/ICEIC61013.2024.10457244,10.1108/VJIKMS-09-2021-0222
10.1109/ICEIC61013.2024.10457244,10.1016/j.jfranklin.2024.106664
10.1109/ICEIC61013.2024.10457244,10.1145/3634848.3634859
10.1109/ICEIC61013.2024.10457244,10.1145/3588195.3592982
10.1109/ICEIC61013.2024.10457244,10.1109/ICEDCS60513.2023.00084
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.specom.2024.103047
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1007/s11042-024-18461-z
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/TII.2023.3324940
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/IW_MSS59200.2023.10368597
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.cogsys.2024.101216
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3615890.3628537
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1007/s11042-023-15714-1
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3539618.3592061
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.3233/JIFS-231852
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.csbj.2024.03.015
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.iswa.2023.200310
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/TBIOM.2024.3377686
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.4230/LIPIcs.ICDT.2024.20
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3543873.3587563
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.patcog.2023.110170
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/JBHI.2024.3352513
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.csbj.2023.12.001
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.jfranklin.2024.106664
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.4230/LIPIcs.ICDT.2023.22
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.engappai.2024.108036
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3543873.3587586
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/ICICIS58388.2023.10391183
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/TC.2023.3329943
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.36680/j.itcon.2024.006
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.bspc.2023.105502
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.3390/s24020507
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3564246.3585175
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/TSC.2024.3356728
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3555041.3590816
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/MICC59384.2023.10419720
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3589132.3625601
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3576915.3624394
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1080/15472450.2022.2106564
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3584372.3588672
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.commatsci.2024.112810
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1145/3555776.3577652
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1007/s10115-023-02009-y
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1016/j.ins.2024.120262
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1007/s40031-024-01006-1
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.2478/amns.2023.1.00473
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.4230/LIPIcs.ICDT.2023.12
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1007/s00366-023-01813-y
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.23919/SICE59929.2023.10354252
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.3233/JIFS-223030
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/ACCESS.2024.3357689
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1177/17298806241229270
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/ACCESS.2024.3362247
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,10.1109/GHTC56179.2023.10354568
10.1145/3584372.3588672,10.36680/j.itcon.2024.006
10.1145/3584372.3588672,10.1109/MICC59384.2023.10419720
10.1145/3584372.3588672,10.4230/LIPIcs.ICDT.2023.22
10.1145/3584372.3588672,10.1080/15472450.2022.2106564
10.1145/3584372.3588672,10.1145/3584372.3588680
10.1145/3584372.3588672,10.1145/3552326.3567492
10.1145/3584372.3588672,10.1145/3637494.3637516
10.1145/3584372.3588672,10.1109/TCSS.2024.3355113
10.1145/3584372.3588672,10.1145/3584372.3588667
10.1145/3584372.3588672,10.1016/j.procs.2023.11.007
10.1145/3584372.3588672,10.1016/j.neunet.2024.106267
10.1145/3584372.3588672,10.1109/JIOT.2024.3352016
10.1145/3584372.3588672,10.1145/3577193.3593734
10.1145/3584372.3588672,10.1145/3575693.3575699
10.1145/3584372.3588672,10.1109/TIFS.2024.3368892
10.1145/3584372.3588672,10.1109/TBIOM.2023.3327287
10.1145/3584372.3588672,10.1016/j.cviu.2024.103927
10.1145/3584372.3588672,10.2478/amns.2023.2.01470
10.1145/3539618.3591702,10.1007/s11042-023-16261-5
10.1145/3539618.3591702,10.4230/LIPIcs.ICDT.2024.20
10.1145/3539618.3591702,10.1007/s41019-023-00235-6
10.1145/3539618.3591702,10.1145/3640824.3640869
10.1145/3539618.3591702,10.1109/CATS58046.2023.10424267
10.1145/3539618.3591702,10.1007/s11042-024-18298-6
10.1145/3539618.3591702,10.1145/3615887.3627753
10.1145/3539618.3591702,10.22489/CinC.2023.164
10.1145/3539618.3591702,10.1109/HPEC58863.2023.10363590
10.1145/3539618.3591702,10.1007/s11042-023-16508-1
10.1145/3539618.3591702,10.1007/s00366-023-01813-y
10.1145/3539618.3591702,10.48786/edbt.2023.53
10.1145/3539618.3591702,10.1145/3615890.3628537
10.1145/3539618.3591702,10.1007/s11042-024-18691-1
10.1145/3539618.3591702,10.1016/j.compgeo.2023.105933
10.1145/3539618.3591702,10.1109/LA-CCI58595.2023.10409408
10.1145/3539618.3591702,10.1145/3595360.3595853
10.1145/3539618.3591702,10.1016/j.ins.2024.120257
10.1145/3539618.3591702,10.4230/LIPIcs.ICDT.2023.8
10.1145/3539618.3591702,10.4230/LIPIcs.ICDT.2023.14
10.1145/3539618.3591702,10.1109/ICCCIS60361.2023.10425178
10.1145/3539618.3591702,10.1007/s11042-023-17013-1
10.1145/3539618.3591702,10.1145/3594315.3594407
10.1145/3584372.3588667,10.1016/j.csbj.2024.03.015
10.1145/3584372.3588667,10.1145/3640824.3640869
10.1145/3584372.3588667,10.1016/j.compbiomed.2024.108224
10.1145/3584372.3588667,10.1145/3588195.3595942
10.1145/3584372.3588667,10.3390/info15010034
10.1145/3584372.3588667,10.1109/ICNGN59831.2023.10396786
10.1145/3584372.3588667,10.1145/3592980.3595300
10.1145/3584372.3588667,10.4230/LIPIcs.ICDT.2023.22
10.1145/3584372.3588667,10.1109/TDSC.2023.3264567
10.1145/3584372.3588667,10.1109/SIPAIM56729.2023.10373523
10.1145/3584372.3588667,10.4230/LIPIcs.ICDT.2023.8
10.1145/3584372.3588667,10.1145/3615890.3628537
10.1145/3584372.3588667,10.1109/ACCESS.2023.3344680
10.1145/3584372.3588667,10.1109/ICIC60109.2023.10381942
10.1145/3584372.3588667,10.1109/ACCESS.2023.3349148
10.1145/3584372.3588667,10.1007/s10489-023-05231-x
10.1145/3584372.3588667,10.1109/ICEDCS60513.2023.00059
10.1145/3584372.3588667,10.48786/edbt.2023.74
10.1145/3584372.3588667,10.1016/j.iswa.2024.200351
10.1145/3584372.3588667,10.1109/ICEIC61013.2024.10457244
10.1145/3584372.3588667,10.1007/s00500-023-09418-9
10.1145/3584372.3588667,10.1117/12.3021729
10.1145/3584372.3588667,10.1016/j.eswa.2023.121709
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1016/j.calphad.2023.102658
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3581783.3611860
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3592307.3592335
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/CIPAE60493.2023.00019
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/JBHI.2023.3331975
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1016/j.compgeo.2024.106135
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/ICACTA58201.2023.10392861
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/IEMENTech60402.2023.10423464
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3555776.3577772
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/IISEC59749.2023.10391023
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3592980.3595316
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/SIPAIM56729.2023.10373523
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1080/09540091.2024.2323059
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3577193.3593734
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3577163.3595091
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1145/3552326.3567492
10.5194/isprs-archives-XLVIII-1-W1-2023-511-2023,10.1109/ICECA58529.2023.10395674
10.1145/3579027.3608990,10.4230/LIPIcs.ICDT.2024.15
10.1145/3579027.3608990,10.1145/3555041.3589404
10.1145/3579027.3608990,10.1145/3613917.3613923
10.1145/3579027.3608990,10.1007/s12530-023-09562-5
10.1145/3579027.3608990,10.1109/MNET.2024.3374080
10.1145/3579027.3608990,10.1145/3595647.3595651
10.1145/3579027.3608990,10.1145/3593856.3595905
10.1145/3579027.3608990,10.1016/j.csbj.2024.03.015
10.1145/3579027.3608990,10.1145/3552326.3567492
10.1145/3579027.3608990,10.1016/j.eswa.2023.121489
10.1145/3579027.3608990,10.1109/BIOSIG58226.2023.10345994
10.1145/3579027.3608990,10.1109/JIOT.2023.3327738
10.1145/3579027.3608990,10.1145/3584372.3589935
10.1145/3579027.3608990,10.1109/BigDIA60676.2023.10429411
10.1145/3579027.3608990,10.1145/3576841.3589614
10.1145/3579027.3608990,10.1007/s10055-023-00900-1
10.1145/3579027.3608990,10.1016/j.cad.2023.103630
10.1145/3579027.3608990,10.1109/CINTI59972.2023.10381957
10.1145/3579027.3608990,10.1109/CIPAE60493.2023.00081
10.1145/3579027.3608990,10.4230/LIPIcs.ICDT.2023.24
10.1145/3597926.3598116,10.1145/3570991.3571009
10.1145/3597926.3598116,10.1016/j.commatsci.2024.112810
10.1145/3597926.3598116,10.1007/s11042-023-16751-6
10.1145/3597926.3598116,10.1007/s11042-024-18691-1
10.1145/3597926.3598116,10.1021/acs.jcim.3c01455
10.1145/3597926.3598116,10.1145/3564246.3585175
10.1145/3597926.3598116,10.1109/ICDACAI59742.2023.00127
10.1145/3597926.3598116,10.1109/CANDARW60564.2023.00013
10.1145/3597926.3598116,10.1145/3577163.3595091
10.1145/3597926.3598116,10.4230/LIPIcs.ICDT.2023.7
10.1145/3597926.3598116,10.1007/s11042-024-18488-2
10.1145/3597926.3598116,10.1109/IEMENTech60402.2023.10423485
10.1145/3597926.3598116,10.1016/j.jnlest.2024.100234
10.1145/3597926.3598116,10.1145/3552326.3587434
10.1145/3597926.3598116,10.1016/j.cmpb.2024.108117
10.1145/3597926.3598116,10.3390/s24041209
10.1145/3597926.3598116,10.1109/ACCESS.2024.3366455
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/ICICyTA60173.2023.10428947
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/MICC59384.2023.10419720
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1016/j.jbi.2024.104603
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1016/j.neunet.2024.106267
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1145/3592980.3595317
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/TC.2023.3326982
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/CINTI59972.2023.10381957
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1016/j.future.2023.09.024
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/TMM.2023.3312851
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/TIFS.2023.3324326
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.36680/j.itcon.2024.006
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1016/j.bspc.2023.105611
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.4230/LIPIcs.ICDT.2023.3
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/IMCOM60618.2024.10418292
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/ACCESS.2024.3383313
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1016/j.specom.2024.103047
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1145/3627535.3638478
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/TMI.2023.3302473
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1145/3624717
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/ICICIS56802.2023.10430275
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.2478/amns.2023.1.00093
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1109/IC-RVITM60032.2023.10435190
10.5194/isprs-archives-XLVIII-4-W6-2022-261-2023,10.1145/3555041.3590817
10.1145/3592686.3592756,10.1145/3615887.3627753
10.1145/3592686.3592756,10.1109/ICIC60109.2023.10381942
10.1145/3592686.3592756,10.1145/3616712.3616791
10.1145/3592686.3592756,10.1109/IW_MSS59200.2023.10368597
10.1145/3592686.3592756,10.1016/j.future.2024.03.012
10.1145/3592686.3592756,10.2478/amns.2023.1.00473
10.1145/3592686.3592756,10.4230/LIPIcs.ICDT.2024.4
10.1145/3592686.3592756,10.1016/j.compbiomed.2024.108195
10.1145/3592686.3592756,10.1016/j.cad.2023.103630
10.1145/3592686.3592756,10.1145/3615890.3628537
10.1145/3592686.3592756,10.1007/s00521-024-09577-2
10.1145/3592686.3592756,10.1145/3555041.3590817
10.1145/3592686.3592756,10.1145/3583120.3586957
10.1145/3592686.3592756,10.1109/CISCT57197.2023.10351417
10.1145/3592686.3592756,10.4230/LIPIcs.ICDT.2023.6
10.1145/3592686.3592756,10.1109/ICEBE59045.2023.00043
10.1145/3592686.3592756,10.1145/3570991.3571009
10.1145/3592686.3592756,10.1007/s10489-023-05231-x
10.1145/3592686.3592756,10.1016/j.conengprac.2024.105843
10.1145/3592686.3592756,10.1109/3ICT60104.2023.10391650
10.1145/3592686.3592756,10.1145/3595360.3595858
10.1145/3592686.3592756,10.1109/TPAMI.2024.3350049
10.1145/3592686.3592756,10.1109/ICEDCS60513.2023.00059
10.1145/3592686.3592756,10.1186/s13634-023-01094-z
10.1145/3592686.3592756,10.1145/3633512
10.1145/3592686.3592756,10.1109/SIoT60039.2023.10389856
10.1145/3592686.3592756,10.1109/BIGCOM61073.2023.00024
10.1145/3592686.3592756,10.1007/s11042-024-18488-2
10.1145/3592686.3592756,10.1109/BIOSIG58226.2023.10345994
10.1145/3592686.3592756,10.1109/TKDE.2024.3359710
10.1145/3592686.3592756,10.1016/j.patcog.2023.110240
10.1145/3592686.3592756,10.1109/JIOT.2024.3373783
10.1145/3592686.3592756,10.1109/TIT.2023.3344717
10.1145/3592686.3592756,10.1109/JBHI.2023.3337261
10.4230/LIPIcs.ICDT.2023.6,10.1109/MITS.2023.3346842
10.4230/LIPIcs.ICDT.2023.6,10.22489/CinC.2023.116
10.4230/LIPIcs.ICDT.2023.6,10.1109/IMCOM60618.2024.10418292
10.1145/3545945.3569727,10.4230/LIPIcs.ICDT.2023.20
10.1145/3545945.3569727,10.1109/ACIIS59385.2023.10367332
10.1145/3545945.3569727,10.1002/asi.24839
10.1145/3545945.3569727,10.1145/3614008.3614044
10.1145/3545945.3569727,10.4230/LIPIcs.ICDT.2023.14
10.1145/3545945.3569727,10.1145/3570991.3571009
10.1145/3545945.3569727,10.1002/asi.24855
10.1145/3545945.3569727,10.1145/3633053.3633059
10.1145/3545945.3569727,10.1016/j.eswa.2023.121324
10.1145/3545945.3569727,10.1109/ICICyTA60173.2023.10428947
10.1145/3545945.3569727,10.3390/s24031008
10.1145/3545945.3569727,10.1021/acs.jcim.3c01617
10.1109/IEMENTech60402.2023.10423485,10.48786/edbt.2023.42
10.1109/IEMENTech60402.2023.10423485,10.1016/j.csbj.2023.12.001
10.1109/IEMENTech60402.2023.10423485,10.1007/s11042-024-18461-z
10.1109/IEMENTech60402.2023.10423485,10.1016/j.patcog.2023.110240
10.4230/LIPIcs.ICDT.2023.24,10.1109/MODELS-C59198.2023.00009
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.patcog.2023.110166
10.4230/LIPIcs.ICDT.2023.24,10.1145/3615833.3628590
10.4230/LIPIcs.ICDT.2023.24,10.2478/amns.2023.2.00862
10.4230/LIPIcs.ICDT.2023.24,10.1145/3592980.3595312
10.4230/LIPIcs.ICDT.2023.24,10.1109/ICoSNIKOM60230.2023.10364398
10.4230/LIPIcs.ICDT.2023.24,10.1145/3555776.3577652
10.4230/LIPIcs.ICDT.2023.24,10.1007/s40031-024-01006-1
10.4230/LIPIcs.ICDT.2023.24,10.1007/s41315-023-00310-1
10.4230/LIPIcs.ICDT.2023.24,10.1109/ACCESS.2024.3362247
10.4230/LIPIcs.ICDT.2023.24,10.1145/3630202.3630225
10.4230/LIPIcs.ICDT.2023.24,10.1007/s11042-024-18488-2
10.4230/LIPIcs.ICDT.2023.24,10.1109/TCSS.2024.3355113
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.ins.2023.119847
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.cogsys.2024.101216
10.4230/LIPIcs.ICDT.2023.24,10.1145/3597465.3605224
10.4230/LIPIcs.ICDT.2023.24,10.1109/ICNGN59831.2023.10396786
10.4230/LIPIcs.ICDT.2023.24,10.1109/VCIP59821.2023.10402708
10.4230/LIPIcs.ICDT.2023.24,10.22489/CinC.2023.116
10.4230/LIPIcs.ICDT.2023.24,10.2478/amns.2023.2.01665
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.bspc.2023.105791
10.4230/LIPIcs.ICDT.2023.24,10.1109/ICICIS56802.2023.10430275
10.4230/LIPIcs.ICDT.2023.24,10.1109/TPAMI.2024.3350049
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.ins.2024.120257
10.4230/LIPIcs.ICDT.2023.24,10.1109/TMI.2023.3302473
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.specom.2023.103008
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.bspc.2023.105615
10.4230/LIPIcs.ICDT.2023.24,10.1109/CINTI59972.2023.10381957
10.4230/LIPIcs.ICDT.2023.24,10.1109/ACIIS59385.2023.10367332
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.media.2024.103087
10.4230/LIPIcs.ICDT.2023.24,10.1109/DESSERT61349.2023.10416500
10.4230/LIPIcs.ICDT.2023.24,10.1109/TSMC.2023.3301001
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.iswa.2024.200351
10.4230/LIPIcs.ICDT.2023.24,10.1007/s11633-022-1402-8
10.4230/LIPIcs.ICDT.2023.24,10.1016/j.eswa.2023.121924
10.4230/LIPIcs.ICDT.2023.24,10.1007/s12065-022-00800-4
